JoiningYear,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,Irrelevant_Predictor1,Irrelevant_Predictor2,Irrelevant_Predictor3
2013,1,39,Female,No,0,0.3836477971190483,0.9741187953077901,a1
2017,1,26,Male,No,4,0.20735659239588122,1.6552124693652148,a2
2018,3,28,Female,No,2,0.9326900119617414,3.0790979092265163,a2
2016,3,38,Male,Yes,0,0.7350477822310227,2.8056598906036196,a2
2017,3,27,Male,No,5,0.731447148364849,4.799012756236778,a1
2016,3,36,Male,No,0,0.24135349576878484,4.950870253064333,a1
2017,3,32,Male,No,2,0.45136320980145894,3.811102227318066,a1
2017,3,27,Male,No,5,0.14883512529852239,1.2746220759802807,a2
2012,3,35,Female,No,4,0.6769549528912666,1.6172191410759944,a2
2017,3,25,Male,No,3,0.6681460907986275,3.125728211075698,a2
2012,3,28,Male,No,1,0.5305520937927424,4.02067227920612,a1
2018,3,38,Female,No,5,0.2770477872290007,2.7277553860347443,a1
2015,2,28,Female,No,0,0.9863470367668484,2.755489774740078,a2
2018,2,24,Female,No,2,0.10349871279798994,4.114794095039465,a2
2013,3,30,Male,No,0,0.08030161708569605,3.8974746589569103,a1
2014,3,36,Male,No,3,0.4543263762390838,0.4687972035269383,a2
2012,3,31,Female,No,3,0.08924029055491889,4.156903677546619,a2
2015,3,28,Male,No,2,0.054720517664389234,3.5694465457006173,a1
2012,3,30,Male,Yes,2,0.6755316443192178,4.253301679043834,a1
2017,2,36,Female,No,2,0.6207867122064921,4.562400997500548,a1
2016,3,29,Female,No,1,0.694193002688747,1.5412306265926152,a1
2015,1,25,Female,No,3,0.9459149320073105,4.818462443190264,a2
2012,3,25,Male,No,3,0.7950904160728325,0.8268309255251644,a1
2017,3,41,Female,No,2,0.37885575542504324,1.7122092222001783,a1
2017,2,26,Male,No,4,0.6437536349297242,2.943132314689799,a2
2015,1,36,Male,No,1,0.5713281459125823,1.843574745659275,a1
2013,2,34,Female,No,1,0.6992980728461096,3.8294686034964194,a1
2014,3,34,Male,No,0,0.9001691776261198,2.726651031236358,a1
2017,2,26,Female,No,4,0.6488976279281186,1.24275965679836,a1
2014,3,24,Male,No,2,0.568917321188409,2.8953726141917513,a2
2018,3,25,Male,No,3,0.07021252084395313,0.7275182975672972,a1
2018,3,41,Male,Yes,0,0.7364437246826492,2.4132494846260806,a2
2017,3,23,Male,No,1,0.06908284829686528,0.10107819260044892,a2
2013,1,29,Female,No,2,0.8457197786361673,0.08705265257858918,a1
2013,3,24,Female,Yes,2,0.7968526105029183,0.24791367205612314,a1
2014,3,24,Male,No,2,0.23411985616345832,1.7471034080852477,a1
2017,2,25,Female,No,3,0.8841411979501359,0.03138264132845958,a2
2017,3,37,Female,No,4,0.8865388961543562,2.5785455860100077,a2
2013,3,28,Male,No,5,0.9293829337979612,1.8121005638434795,a2
2015,3,29,Female,No,1,0.7397804178940341,2.328834922962002,a2
2015,3,30,Male,No,2,0.965845443269755,2.835903383616448,a1
2013,3,25,Female,No,3,0.10399920609327729,4.273015862258159,a2
2018,2,27,Female,No,5,0.03349437124001953,3.4265869778041114,a2
2018,3,26,Male,No,4,0.777393867168124,2.7675720850760346,a2
2013,2,32,Female,No,1,0.24540027850227053,2.672226957597628,a2
2016,3,27,Female,No,5,0.9210474370430093,4.335115278535905,a1
2012,3,31,Male,No,0,0.24116583504231703,0.045325395495980914,a1
2015,3,33,Male,No,3,0.3230643039952462,4.860559842249305,a1
2018,3,26,Female,No,4,0.7071463650908671,4.38325762844004,a2
2015,3,39,Female,No,3,0.9816654080719633,3.217233439615324,a1
2012,2,38,Female,No,1,0.11440674625639291,1.0021589894681289,a2
2016,3,34,Male,No,3,0.5754480580256862,4.223066588616381,a2
2016,3,28,Female,No,1,0.2801037961595506,2.7221318677367137,a2
2014,3,28,Male,No,5,0.8784733140788298,0.42758161494097,a1
2014,3,27,Male,No,5,0.9797143640549988,1.0262013600506048,a1
2017,2,36,Male,No,0,0.176370264594796,0.1752117113321694,a1
2016,3,24,Male,No,2,0.25098436311135197,3.6136473462088556,a1
2015,3,26,Male,No,4,0.6165786108974991,2.0847636002146492,a2
2015,1,27,Male,No,5,0.6795503130419726,0.5530134415758242,a1
2012,3,25,Female,No,3,0.1541391077877312,2.678867881370357,a2
2017,3,30,Male,No,1,0.3639884044348788,3.384517186648594,a1
2013,3,35,Male,No,0,0.5967848480521346,0.1535092902679075,a1
2018,3,35,Female,No,2,0.21976449670681342,0.4233491724933103,a2
2018,3,25,Male,No,3,0.11717629031128407,0.5164895775627043,a1
2017,2,25,Female,Yes,3,0.7364884249955443,3.1581006768666846,a2
2015,2,36,Male,No,5,0.9642861358052673,2.6666169777468616,a2
2016,3,26,Female,No,4,0.22173118697409155,0.8938540541173934,a1
2015,2,27,Female,No,5,0.29454298344129604,1.7842437338805932,a1
2013,2,25,Female,No,3,0.20345334099554246,0.1916092067772457,a2
2016,3,31,Male,No,3,0.3053187488333623,2.843520286642642,a2
2013,3,33,Female,No,1,0.5013723589677325,1.8221929196563553,a1
2016,3,41,Male,No,0,0.8738708987898405,4.719008668957444,a2
2018,3,27,Male,No,5,0.0947290542127972,1.3166948028578107,a2
2017,1,26,Female,No,4,0.3500889825159217,0.7818047092073099,a2
2017,3,31,Male,Yes,2,0.2575951481878127,1.0113582690393703,a1
2012,3,25,Female,No,3,0.5455223979966483,2.3044803133414855,a2
2015,2,27,Female,Yes,5,0.7169020302050993,3.687962798230915,a1
2017,2,28,Male,No,1,0.7410063767583877,2.650927733956485,a1
2018,2,31,Female,No,3,0.32925705618342693,2.6777727258120985,a2
2017,2,25,Female,No,3,0.3583559062868209,1.4418193358818587,a2
2016,3,27,Male,No,5,0.9455629426816663,2.724184174076406,a1
2017,3,25,Male,Yes,3,0.9180819813908129,0.8913307248989416,a2
2013,2,27,Female,No,5,0.022536457061341775,1.9373709410004836,a1
2015,2,32,Female,No,2,0.9245012166759675,1.0724403476506912,a2
2012,3,26,Female,Yes,4,0.5907144024138885,1.5017022603184254,a1
2013,3,26,Female,No,4,0.9001590713729297,3.3887239869679826,a1
2014,2,28,Female,No,0,0.10494834468386016,1.6245669138480767,a1
2014,3,39,Female,No,5,0.33791709406917425,4.791924107420434,a1
2017,3,30,Male,No,0,0.5117795021435193,3.5651227941079005,a2
2016,2,27,Female,No,5,0.4171800867884765,4.310039687655716,a1
2018,3,27,Male,No,5,0.20709352306313467,0.4893911610620749,a1
2017,2,27,Female,No,5,0.45072540932908467,3.1097283249380805,a2
2014,3,24,Female,No,2,0.5457648213194513,1.9347197223303931,a1
2014,3,22,Female,No,0,0.5679793029928688,3.9350264688837697,a1
2017,2,37,Male,No,2,0.6896810378876075,2.631035682405355,a1
2015,2,28,Female,No,2,0.33133951556104824,0.6622763889106376,a1
2013,3,26,Male,No,4,0.7697293524244687,1.0879027307107403,a2
2012,3,25,Female,No,3,0.25523942539788425,3.0717256356925566,a2
2017,2,27,Male,No,5,0.8225445425102798,4.640561013563456,a2
2012,3,39,Female,No,3,0.2219995855273772,1.2564964403402923,a2
2012,3,30,Male,No,1,0.17544232176014107,1.7597833278684742,a2
2015,3,26,Female,Yes,4,0.9063988494180999,0.9499065014497465,a1
2015,3,25,Female,No,3,0.6209314666530474,3.3596861733514674,a2
2018,3,28,Female,No,5,0.0784761211649353,0.6889352942529925,a2
2014,3,25,Male,No,3,0.768641768409074,2.94444269962842,a1
2018,3,40,Male,Yes,3,0.6679219603081029,0.32937908562812757,a1
2017,3,30,Male,No,5,0.21781347183663635,2.170406218034027,a1
2014,3,26,Male,No,4,0.7734998283345762,1.1355146114001236,a2
2014,3,25,Female,No,3,0.7975715679595253,2.8388378786203465,a1
2015,3,26,Male,No,4,0.9164804570984318,4.081152462810632,a1
2014,3,37,Female,No,5,0.16849744077838846,0.12392029135475713,a2
2017,3,26,Male,No,4,0.19197826986733213,4.797319306600196,a1
2018,3,34,Female,No,3,0.1742195264601012,1.2623773667677423,a2
2018,3,25,Female,No,3,0.2974258016207558,4.938029367695575,a2
2018,3,32,Female,No,1,0.8781432100993157,3.6926778525463684,a2
2013,3,24,Male,No,2,0.5275003396896739,0.6968902311872216,a2
2012,3,36,Female,No,5,0.7429339800934787,4.042676977347423,a1
2018,3,28,Male,Yes,3,0.35348414764081004,3.420805575652792,a1
2014,3,35,Male,No,2,0.6892674953290413,0.22775145239968486,a1
2015,3,38,Male,No,1,0.2787897282145161,1.5986830034571535,a2
2017,2,34,Female,No,4,0.8707371873250529,4.54725175878907,a1
2018,3,24,Male,Yes,2,0.6214171789976305,0.01644337340469315,a2
2018,3,35,Female,Yes,5,0.22422152191503253,0.7425474562894679,a1
2013,2,24,Female,No,2,0.3412228959173855,1.7989085563340939,a1
2014,1,28,Female,No,3,0.7719165571763592,0.8884367257819109,a2
2017,3,28,Female,No,1,0.06039202082133177,4.557929489778182,a2
2013,3,26,Male,No,4,0.874029278181026,1.7822421750169026,a2
2013,3,27,Male,No,5,0.24898970201894477,1.6119076258777698,a1
2017,2,24,Male,No,2,0.03515588741724207,2.2889353764325686,a2
2012,3,26,Male,No,4,0.3651927299578751,2.103714613158911,a1
2017,2,28,Female,No,2,0.14336231466926386,4.19767168679408,a1
2016,3,34,Male,No,1,0.6618817594682458,2.542142944370262,a2
2013,2,25,Female,No,3,0.9273641026023827,2.9756632408030095,a2
2013,1,24,Female,No,2,0.20389836073432266,3.5130721848844573,a2
2017,3,39,Female,No,4,0.31120715552604516,4.943520783286007,a2
2017,2,24,Male,No,2,0.40820675795189665,4.43674469014662,a1
2013,3,26,Female,Yes,4,0.9345617940272508,2.6169574734869028,a1
2016,1,29,Female,No,1,0.23607049556500037,0.78661266090429,a1
2016,3,37,Female,No,3,0.22251132031264254,0.7273575308422436,a2
2017,2,39,Male,No,2,0.7715870756097596,1.1624311448933073,a1
2014,2,27,Female,No,5,0.38356505942627617,1.8686965425072004,a2
2017,2,26,Male,No,4,0.8730060384360957,2.210169300241842,a1
2017,2,26,Male,No,4,0.46040381219179116,4.44605623354519,a2
2018,3,36,Female,No,2,0.9589318217100223,3.4103831988155777,a1
2017,3,28,Female,No,3,0.07984319922097172,4.547889133997603,a1
2018,3,34,Female,Yes,2,0.023736370373240945,2.574105327039058,a2
2015,2,24,Female,No,2,0.2269619234491077,0.8312151643737459,a2
2014,2,34,Female,Yes,1,0.202717837512698,3.836727467091201,a2
2015,3,24,Male,Yes,2,0.42599685837964263,0.23639592402580456,a2
2015,2,26,Female,Yes,4,0.7043721121980169,4.554146252771497,a1
2015,2,28,Female,Yes,2,0.9150902056933653,1.3076425781774925,a2
2013,3,35,Male,No,1,0.6452472835779476,1.9120636317187267,a1
2018,3,27,Female,No,5,0.7983035921537589,0.49134877410909605,a1
2015,1,37,Male,No,1,0.3243674628420008,2.3594972943085883,a1
2018,3,40,Male,No,2,0.7715825506264838,3.6106064820514567,a2
2017,1,35,Male,No,5,0.9094824968834666,3.8432142079117537,a1
2017,3,35,Male,No,5,0.0684909286657227,4.12522815822289,a1
2014,3,27,Male,No,5,0.07303551341417358,0.6968591181501621,a1
2015,3,26,Male,No,4,0.06663265476271185,2.5055435532315324,a2
2017,2,26,Female,Yes,4,0.018626881597429756,2.3881236195674127,a1
2017,2,28,Female,No,1,0.18946172723144328,2.7584118283065284,a2
2016,3,27,Male,No,5,0.25820093758360807,3.895066761450241,a1
2016,3,26,Male,No,4,0.3600975743195738,2.9790392806275086,a2
2012,3,23,Male,No,1,0.3529568712116202,3.0932396275228715,a2
2018,3,24,Male,No,2,0.3699510163830194,4.818055756077887,a1
2013,3,24,Female,No,2,0.23758090252841668,4.690686606582632,a1
2012,3,25,Male,No,3,0.8079405887984824,1.5082364007929723,a2
2014,2,29,Female,No,2,0.9598414571722057,4.363149153403906,a1
2015,3,26,Male,No,4,0.6854179531617256,1.480949357750561,a2
2014,2,29,Male,No,2,0.011669433842931731,2.398016126242937,a2
2018,3,27,Male,No,5,0.47242683362860105,0.26019995788248207,a2
2017,3,38,Male,No,2,0.11165876121207485,1.0656271478970707,a1
2017,3,37,Male,No,3,0.9159908429912766,3.5619864766680993,a1
2018,3,26,Male,No,4,0.23699635580809664,2.6065404156806036,a1
2017,3,31,Male,No,0,0.5310249445980436,2.5455172583996255,a1
2015,2,27,Female,No,5,0.7066101689895006,3.853315960299744,a1
2013,3,25,Female,No,3,0.34634884166996593,0.12009266799235307,a2
2015,1,27,Male,Yes,5,0.9262373558123768,3.837515026252121,a2
2014,3,26,Male,No,4,0.20653518232797818,1.1869951146488522,a1
2017,3,26,Male,No,4,0.22346965691073117,0.158897905660903,a1
2016,3,32,Male,No,1,0.1864497821268326,4.910805958543317,a1
2014,1,28,Male,No,1,0.8762652253273209,3.0584860954565185,a1
2013,3,39,Male,No,2,0.43961075949949313,1.2205972679966026,a2
2013,3,30,Male,No,2,0.8418245878807267,4.14176235326414,a1
2014,3,25,Male,No,3,0.0992108824651895,0.15243584764923213,a1
2016,3,28,Male,No,3,0.28453636693270534,1.0591621602491719,a1
2018,1,26,Female,No,4,0.10382172478054497,4.756261580063715,a2
2017,3,34,Female,No,2,0.08889211184090229,3.164738953757432,a2
2012,3,27,Female,No,5,0.016827200617766103,1.8592253929366764,a2
2018,3,36,Male,Yes,1,0.49678022007874423,0.8437014877547738,a2
2016,3,25,Female,No,3,0.23408628167735657,0.6186069131508792,a2
2012,3,26,Male,No,4,0.6990530903745908,0.7956435409765794,a1
2017,3,25,Female,No,3,0.729895333526421,2.7609282861814073,a1
2016,3,25,Male,Yes,3,0.35284243300821594,4.189918023438922,a1
2018,3,37,Male,Yes,5,0.8971320234722236,2.403671489026284,a1
2012,3,34,Male,No,1,0.6713940353418669,0.1315465397226051,a1
2017,2,36,Male,No,2,0.8310584313752358,1.3234012711616805,a2
2018,3,25,Male,No,3,0.49392563559137936,3.7340016607400157,a2
2012,3,29,Female,No,1,0.14127112647459827,0.6486746770782742,a1
2018,3,24,Male,Yes,2,0.8326851837672254,3.867959413062996,a1
2017,3,31,Male,No,1,0.5929486216097796,0.41890740211071087,a1
2018,3,24,Male,No,2,0.6736863414988083,4.16921847919788,a1
2014,3,26,Male,No,4,0.45037480577257616,1.68818641145688,a1
2018,3,28,Female,Yes,1,0.8366959917713657,3.3733335933596647,a1
2014,3,23,Male,No,1,0.6471071461559094,3.1690297132520504,a1
2017,3,28,Male,No,3,0.9994006994526101,3.716512520028073,a2
2014,3,25,Male,No,3,0.9783901568826906,1.7928934343834073,a1
2013,1,38,Male,No,4,0.21291958466891425,0.4767225458357277,a2
2013,3,33,Male,No,4,0.3319758492652447,1.9080234376116612,a2
2015,3,28,Female,No,5,0.5276646396098076,0.04291907410710005,a2
2015,3,27,Male,No,5,0.4354737185991504,2.119286913269203,a1
2013,3,28,Female,No,3,0.2902752747244456,2.4666052500788043,a2
2012,3,29,Male,Yes,2,0.09413957514385185,1.2544955928366686,a1
2014,3,29,Female,No,2,0.6861823875377085,4.783745045493141,a1
2013,3,25,Male,No,3,0.960064736638591,2.898324328039334,a2
2017,3,27,Female,No,5,0.8363756698307558,4.970403632992822,a1
2013,3,26,Male,Yes,4,0.303608400041421,1.7211290823664176,a1
2017,3,29,Female,No,5,0.032331037428295906,4.164613400415885,a2
2016,3,33,Male,No,4,0.240201473280365,3.1693930407694513,a2
2016,2,30,Female,No,1,0.7506955182430649,3.8056452962971923,a1
2017,3,25,Female,No,3,0.30511033892491435,1.650196727514055,a2
2014,3,25,Male,No,3,0.5201620226094575,4.187135452305156,a2
2017,2,23,Male,No,1,0.325008155617181,3.0545501120861704,a2
2018,3,40,Male,Yes,3,0.6926752802766047,2.4318256739910393,a1
2015,3,28,Male,No,2,0.5284362026411903,0.262834017836327,a1
2013,3,37,Female,No,3,0.1513448947129139,4.152991670512717,a2
2015,3,25,Male,No,3,0.060696527584231386,2.2011551094278192,a2
2017,3,33,Female,No,2,0.9567106263407716,1.5627882168275353,a2
2018,3,32,Female,No,2,0.14419757950738565,3.436268781513769,a2
2017,2,27,Male,No,5,0.8655339199855653,0.5675857377514082,a1
2018,3,40,Female,No,2,0.9192431106580502,2.6566526078697543,a2
2015,3,37,Male,No,5,0.7582693914029154,3.389324250318062,a1
2017,3,41,Female,No,2,0.6455397035957229,1.1366175018592246,a1
2014,3,38,Male,No,2,0.8411612643438839,3.200584002002546,a1
2018,3,26,Male,No,4,0.16558899138329486,4.2409113317756955,a2
2017,2,24,Male,No,2,0.593256704242059,4.1712332567618375,a2
2018,3,30,Male,Yes,2,0.35136828293155165,3.7887771960717274,a1
2012,3,27,Male,No,5,0.5292551400240584,1.1898557259047844,a2
2018,3,32,Male,No,3,0.79143303867456,2.7441684173809993,a2
2014,3,24,Male,No,2,0.9801620978638326,4.592031702985177,a2
2018,3,33,Female,No,4,0.19247072094200335,3.6811918942695483,a2
2013,3,30,Male,No,4,0.790731644992197,0.5169468172857056,a2
2016,3,31,Male,No,0,0.5143132357456116,1.6375489895204036,a2
2015,3,28,Male,Yes,2,0.3036524363874604,3.843861891170353,a2
2013,3,35,Female,No,5,0.23085223698311264,3.903284615692172,a1
2013,3,26,Female,No,4,0.720004329489422,2.3249148822628953,a2
2018,3,38,Male,No,2,0.41908152309809765,0.1838423446241022,a2
2017,3,24,Male,No,2,0.5156281358445948,4.494042615609612,a1
2014,3,28,Female,No,2,0.45402595880453533,4.496958943415864,a2
2018,3,30,Male,No,2,0.9246676610779851,0.9155689137958128,a2
2014,3,29,Female,No,1,0.26233012917652265,3.370846467537973,a1
2016,1,28,Male,No,2,0.5664143419506553,4.572526578304319,a1
2017,3,28,Male,No,2,0.9228193456762612,1.2328033317055271,a2
2015,3,35,Female,No,1,0.11256971659822534,2.751936144901814,a2
2013,2,29,Female,No,0,0.1516470143966846,1.8749397312394922,a2
2014,1,40,Female,No,1,0.4557789251995994,0.7503232527553721,a1
2014,3,28,Female,No,1,0.9446446639807686,0.683119704937355,a2
2015,2,30,Female,No,0,0.30408319660474514,4.591190618911084,a1
2012,3,26,Female,No,4,0.8013285937906611,1.3422939218167385,a1
2017,2,41,Female,No,2,0.6850562231630196,2.2023505427603025,a2
2015,2,25,Female,No,3,0.09955783624692549,2.296872264587981,a1
2016,1,37,Male,No,2,0.5948349385161853,2.5407299883476493,a2
2018,3,27,Female,No,5,0.6390688584473877,2.682926176044531,a1
2017,3,28,Male,No,1,0.44266610094094694,4.162387463996577,a2
2014,1,22,Female,No,0,0.421338972527007,3.1014380207937498,a2
2012,3,37,Male,No,5,0.4066758493027356,3.61017755220272,a1
2017,3,39,Female,No,5,0.3227852061571904,0.6733761128813082,a1
2015,3,38,Male,Yes,4,0.6664738099769384,3.7116507324273624,a2
2018,3,30,Male,No,2,0.5122149388139537,4.728235493310962,a2
2016,3,26,Male,No,4,0.8237636517151894,3.770559291933267,a2
2017,2,24,Male,No,2,0.25288870700275023,2.7326779544189033,a2
2017,3,27,Male,No,5,0.8218990352089238,1.5137590629340285,a2
2013,3,28,Male,No,0,0.46423838969650233,1.8164178211293365,a1
2013,3,27,Male,No,5,0.0720166865819627,0.20231903644809202,a1
2012,3,27,Male,No,5,0.06539463755933583,4.536875691378184,a2
2014,3,24,Female,No,2,0.709992777182469,2.76558024059135,a2
2014,3,30,Male,No,0,0.4379723281033219,4.069720679126074,a1
2017,3,33,Male,No,0,0.06444385594212476,2.6807653670105935,a1
2015,2,26,Female,Yes,4,0.16222800958757044,4.731857224338938,a1
2018,3,35,Female,No,0,0.10226979359290123,0.6067884303124138,a2
2018,3,26,Male,No,4,0.20936723851400008,4.581785595671325,a2
2014,3,34,Male,No,5,0.5273988331963867,1.34218431765531,a1
2018,3,28,Male,No,5,0.6404980679281944,0.5696164688113442,a1
2013,3,32,Male,No,4,0.08489123810123755,1.702079812654555,a1
2017,2,26,Female,No,4,0.2195782860282477,4.524883186280627,a2
2013,3,23,Female,No,1,0.2756259682610367,1.6179454839726364,a1
2015,2,28,Female,No,4,0.15969530534899534,0.6758787817783485,a1
2014,3,30,Male,No,2,0.6560384512049561,1.0478522839188669,a1
2013,3,26,Male,No,4,0.15141195800481277,0.6154849740914065,a2
2018,3,29,Male,No,2,0.4545920284272633,4.574402133429664,a1
2013,3,27,Male,No,5,0.5955932901926213,4.768006111589267,a1
2013,2,37,Male,No,2,0.5780263525106528,0.2462291589766219,a1
2015,3,34,Male,No,4,0.3818869907908903,4.338403315896535,a2
2018,3,24,Female,No,2,0.19554716786980264,0.25882274132074556,a1
2012,3,28,Male,Yes,2,0.2819943688529325,1.2185122025110162,a2
2018,3,37,Male,No,3,0.6540370309381337,2.506372338481702,a2
2017,2,26,Male,Yes,4,0.1419597100625033,0.2669319935384795,a2
2018,3,24,Male,Yes,2,0.7974575860998758,2.152256507639667,a1
2018,3,39,Female,No,2,0.6238721949719939,1.5511197625908597,a1
2013,3,29,Female,No,1,0.3050134780013989,3.9687520409996364,a2
2015,3,38,Female,No,4,0.7302446436849899,1.0655927530777527,a1
2012,3,26,Male,Yes,4,0.05169256275241696,0.6564535981453951,a2
2017,3,36,Female,No,0,0.6263009748570151,2.4927622722279303,a2
2014,2,29,Female,No,3,0.838632480566715,1.160294401072156,a1
2018,3,27,Male,Yes,5,0.34494091166544494,2.119396233677004,a1
2014,3,26,Male,No,4,0.40969592954028267,1.287094808301898,a2
2017,2,27,Female,No,5,0.24315278686237407,4.136776682187345,a2
2015,2,26,Female,Yes,4,0.9978411814283272,0.14480293555595325,a1
2015,2,28,Female,No,1,0.8458332195768826,0.1596362149088265,a2
2014,3,27,Male,No,5,0.5292991961884764,4.65084533051302,a2
2018,3,25,Female,No,3,0.8625626353454062,1.4053719635023232,a1
2017,2,26,Male,No,4,0.659921841285567,1.9479156986462836,a1
2014,1,23,Female,No,1,0.7937020733388878,2.2959610063412867,a1
2017,3,30,Male,Yes,2,0.25778432857751066,3.1375799871010606,a1
2012,1,27,Female,No,5,0.2652750799234901,3.6236259955517687,a1
2017,2,25,Female,No,3,0.9608054514298132,0.1931440396071421,a2
2018,3,40,Female,No,4,0.5142387480032794,0.41617934518926314,a1
2015,2,26,Female,No,4,0.004819495588354372,0.05777772117525615,a1
2014,2,26,Female,No,4,0.09234085554640326,3.490449377234981,a1
2016,3,28,Male,No,0,0.9100860786501134,2.3195813522087425,a2
2014,3,28,Female,No,3,0.9026250734933394,0.8874676196299813,a1
2015,3,37,Male,No,2,0.20047620324180737,3.7925146446595095,a1
2014,3,27,Male,No,5,0.287218489219619,0.5778876329353522,a2
2015,2,24,Female,No,2,0.16725407805494008,2.9057744541439128,a1
2017,3,28,Female,No,0,0.15580580726306592,1.5058270718377824,a2
2016,3,28,Male,Yes,4,0.5696745520319998,0.9220686010816781,a1
2015,1,25,Male,No,3,0.43741196054551457,2.3036665132850027,a1
2014,3,24,Male,No,2,0.5655089476176987,4.20214632791576,a1
2013,3,37,Male,No,2,0.4102916423488917,1.1618390363948894,a1
2017,2,26,Male,Yes,4,0.1425807091398219,2.2835854234338218,a2
2017,2,25,Male,No,3,0.19565641550055457,4.003319956237898,a2
2015,3,24,Female,No,2,0.1653161694280042,3.544228983345862,a2
2017,2,41,Male,Yes,2,0.2038176559008108,0.8880045411399506,a1
2017,2,29,Female,No,4,0.7201271303611427,2.119154480214772,a2
2017,2,28,Male,No,0,0.19617265656156313,0.731313847825244,a2
2018,3,26,Male,Yes,4,0.3288674627389748,4.309014057785099,a2
2013,1,24,Male,No,2,0.2349358880882152,1.6784976442032484,a2
2014,2,25,Female,No,3,0.3063258226271368,2.931536984328446,a1
2012,3,25,Male,No,3,0.41000830758555884,3.326941190753219,a2
2015,2,24,Female,No,2,0.9821923677241461,1.774730341119084,a1
2018,3,35,Female,No,2,0.5647722778915213,4.25182950571516,a1
2015,3,36,Male,No,0,0.025971674297324165,2.975002661250565,a2
2014,3,28,Male,No,1,0.13798779206452316,4.603939358694762,a1
2017,3,35,Female,No,5,0.6062113896359014,2.303845621223821,a1
2014,3,27,Female,Yes,5,0.21279144509256065,0.7602292327854759,a1
2017,2,26,Male,No,4,0.7182603612552751,2.4208894661410882,a2
2018,3,40,Male,No,2,0.5939023622955452,2.485146076127909,a1
2018,3,28,Male,Yes,2,0.8814948704974562,4.000697978182165,a2
2014,3,40,Male,No,5,0.01873040486597144,4.180999506024759,a1
2016,3,27,Male,Yes,5,0.6884890326163875,2.373615339700532,a2
2014,3,32,Male,No,3,0.6632414652877229,0.44931186268667045,a1
2015,3,27,Male,No,5,0.2692558678097894,1.9281585574598947,a1
2017,2,37,Female,No,2,0.5307154601337664,4.349191917325455,a2
2013,3,32,Male,No,2,0.9683460791213464,3.0276541689922762,a1
2013,3,28,Female,No,1,0.5232806859616725,3.8294055798163855,a1
2013,3,25,Male,No,3,0.36074057007178906,4.467550774300623,a2
2017,2,26,Male,No,4,0.7949169993864708,0.1263983232881527,a2
2015,3,31,Male,No,1,0.9147031789070523,0.01260832584833338,a1
2017,3,27,Female,No,5,0.8368530220017685,3.783772261518706,a1
2016,3,38,Male,No,2,0.9297247717469895,2.4031820165707094,a2
2018,3,25,Male,Yes,3,0.5399879790672153,0.230249161103257,a1
2017,3,27,Female,No,5,0.6792935798139057,0.8373060987061787,a1
2014,3,28,Male,No,2,0.21475048217253112,1.2676584661247796,a2
2017,2,35,Male,No,2,0.7616344911960515,0.6631489847444577,a1
2018,3,28,Male,No,2,0.6702688452103793,4.229730219188555,a1
2014,3,25,Male,No,3,0.811005123858165,0.7038402033235869,a1
2015,2,28,Female,No,2,0.9234877568081771,0.598731198699039,a1
2015,2,30,Female,No,2,0.17713380231521525,1.288632868318413,a1
2017,3,41,Male,No,1,0.39469878923994184,0.7816977067313113,a1
2015,3,35,Female,No,3,0.07188152679180049,3.679546801654043,a2
2018,3,28,Female,No,1,0.7403798889447601,0.49702446485452634,a2
2015,2,40,Female,Yes,5,0.9067733619347819,1.740732062064196,a1
2018,3,26,Male,No,4,0.5663499400439224,1.6523759747266649,a2
2017,3,25,Male,No,3,0.3200258065132803,4.041852596256491,a1
2017,2,26,Male,No,4,0.3442667666061262,1.802274961425292,a1
2017,2,24,Female,No,2,0.7033264976266335,4.877679156163699,a1
2013,3,28,Male,No,2,0.3489224240031392,2.509363049106501,a1
2018,3,27,Female,Yes,5,0.2497508726873895,4.507300300993659,a1
2015,2,24,Female,No,2,0.6261595800814025,2.960663135850941,a1
2015,3,24,Female,No,2,0.5094112750596831,1.899248210131217,a2
2013,3,34,Male,No,5,0.95426769145269,4.525394477100236,a1
2015,3,28,Male,No,3,0.08394438775916846,2.328875287306382,a2
2016,3,37,Male,No,2,0.7992219786798181,0.9521571165632731,a1
2017,3,27,Female,No,5,0.032650394353127665,2.311100489224639,a2
2013,3,27,Female,No,5,0.011353357353613203,1.049834399870571,a2
2018,3,26,Female,Yes,4,0.850416852581671,3.964173913593145,a1
2012,3,38,Female,No,5,0.23655726304139546,3.9277095783806737,a1
2017,2,24,Male,No,2,0.32616950062693695,4.190035094930432,a1
2015,2,26,Female,No,4,0.09621813362055576,0.34150189305817535,a1
2015,3,28,Female,No,1,0.5186310879431063,1.1128117417988825,a2
2012,3,28,Female,Yes,0,0.564439962803558,2.8255805684102766,a2
2015,2,30,Female,No,2,0.43728155217262166,3.827098370239111,a2
2016,3,28,Male,No,5,0.8541655868144079,3.371898483334993,a1
2017,3,27,Male,No,5,0.9725697125241878,1.9738191496418107,a1
2017,2,23,Female,No,1,0.09161121618992452,4.782920125761908,a1
2015,2,39,Female,No,4,0.13428624222951435,2.736625090181371,a2
2016,3,26,Male,No,4,0.23717860237038924,2.343503749857619,a2
2014,3,27,Male,No,5,0.7445415227959316,1.7325601731709868,a1
2015,2,36,Female,No,0,0.45281891729035684,3.613567553131995,a1
2017,3,24,Male,No,2,0.9369947180005219,2.4834060426446096,a1
